Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassCoupledModified,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode_Javascript,CountLineCode_Php,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe_Javascript,CountStmtExe_Php
Directory Structure/AntennaPod/playback/cast/src/free,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/main,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play,2.54,2.41,3.1,1.51,146.29,14.86,118.29,13.29,0,7,16,26,67,7,67,116,22,132,107,0,12,8,112,1024,104,828,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/free/java,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/free/java/de,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/free/java/de/danoeh,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/free/java/de/danoeh/antennapod,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/free/java/de/danoeh/antennapod/playback,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/free/java/de/danoeh/antennapod/playback/cast,1,1,1,1,16.33,3.67,10,2.67,0,3,2,2,5,3,5,8,0,10,5,0,0,0,10,49,11,30,21,2,8,5,0,12,20,19,1,5,5,5,5,0,1,1,1,1,0,2,0,0,0,0.27,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/java,2.58,2.45,3.15,1.54,168.83,17,136.5,15.5,0,7,16,26,67,6,67,116,22,132,107,0,12,8,112,1013,102,819,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/res,0,0,0,0,11,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/java/de,2.58,2.45,3.15,1.54,168.83,17,136.5,15.5,0,7,16,26,67,6,67,116,22,132,107,0,12,8,112,1013,102,819,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/java/de/danoeh,2.58,2.45,3.15,1.54,168.83,17,136.5,15.5,0,7,16,26,67,6,67,116,22,132,107,0,12,8,112,1013,102,819,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/java/de/danoeh/antennapod,2.58,2.45,3.15,1.54,168.83,17,136.5,15.5,0,7,16,26,67,6,67,116,22,132,107,0,12,8,112,1013,102,819,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/java/de/danoeh/antennapod/playback,2.58,2.45,3.15,1.54,168.83,17,136.5,15.5,0,7,16,26,67,6,67,116,22,132,107,0,12,8,112,1013,102,819,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/java/de/danoeh/antennapod/playback/cast,2.58,2.45,3.15,1.54,168.83,17,136.5,15.5,0,7,16,26,67,6,67,116,22,132,107,0,12,8,112,1013,102,819,278,452,93,1440,0,381,542,228,354,173,164,211,103,100,28,20,38,13,58,2,4,0,0,0.11,173,164,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/playback/cast/src/play/res/menu,0,0,0,0,11,2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent,0.63,0.63,0.63,0.47,11.77,1.46,9.46,0.85,0,3,0,12,9,13,9,18,8,18,9,0,0,0,18,153,19,123,33,24,11,10,0,36,49,33,17,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.09,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common,1.16,1.14,1.25,0.77,29.82,4.29,24.18,1.71,0,7,4,22,34,17,34,62,36,66,33,0,8,10,48,507,73,411,140,174,29,52,0,200,256,136,142,51,50,55,34,6,5,5,7,1,3,2,3,0,0,0.07,51,50,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/png-icons,0,0,0,0,6.14,0.1,5.98,0.06,0,1,0,6,0,50,0,0,0,0,0,0,0,0,0,307,5,299,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build,0,0,0,0,6.67,0.56,5.78,0.33,0,1,0,6,0,9,0,0,0,0,0,0,0,0,0,60,5,52,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src,1.09,1.09,1.09,0.82,23.25,3.5,17.75,2,0,2,0,6,9,4,9,18,8,18,9,0,0,0,18,93,14,71,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.11,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates,0,0,0,0,6.25,0.5,5.75,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,50,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig/debug,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig/debug/de,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig/debug/de/danoeh,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig/debug/de/danoeh/antennapod,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig/debug/de/danoeh/antennapod/ui,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/generated/source/buildConfig/debug/de/danoeh/antennapod/ui/appstartintent,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/aapt_friendly_merged_manifests,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/merged_manifest,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/packaged_res,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/aapt_friendly_merged_manifests/debug,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/aapt_friendly_merged_manifests/debug/aapt,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental/mergeDebugJniLibFolders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental/mergeDebugShaders,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental/packageDebugAssets,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental/packageDebugResources,0,0,0,0,7,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental/packageDebugResources/merged.dir,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/incremental/packageDebugResources/merged.dir/values,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/merged_manifest/debug,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/packaged_res/debug,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/build/intermediates/packaged_res/debug/values,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main,1.09,1.09,1.09,0.82,23.25,3.5,17.75,2,0,2,0,6,9,4,9,18,8,18,9,0,0,0,18,93,14,71,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.11,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/java,1.33,1.33,1.33,1,40,7,29,4,0,2,0,6,9,2,9,18,8,18,9,0,0,0,18,80,14,58,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.14,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/res,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/java/de,1.33,1.33,1.33,1,40,7,29,4,0,2,0,6,9,2,9,18,8,18,9,0,0,0,18,80,14,58,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.14,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/java/de/danoeh,1.33,1.33,1.33,1,40,7,29,4,0,2,0,6,9,2,9,18,8,18,9,0,0,0,18,80,14,58,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.14,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/java/de/danoeh/antennapod,1.33,1.33,1.33,1,40,7,29,4,0,2,0,6,9,2,9,18,8,18,9,0,0,0,18,80,14,58,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.14,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/java/de/danoeh/antennapod/ui,1.33,1.33,1.33,1,40,7,29,4,0,2,0,6,9,2,9,18,8,18,9,0,0,0,18,80,14,58,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.14,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/java/de/danoeh/antennapod/ui/appstartintent,1.33,1.33,1.33,1,40,7,29,4,0,2,0,6,9,2,9,18,8,18,9,0,0,0,18,80,14,58,28,21,8,10,0,32,44,28,16,12,12,12,9,0,2,2,2,1,0,1,1,0,0,0.14,12,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/app-start-intent/src/main/res/values,0,0,0,0,12,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build,0,0,0,0,9.78,0.56,8.89,0.56,0,1,0,6,0,9,0,0,0,0,0,0,0,0,0,88,5,80,5,3,5,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/src,1.42,1.39,1.53,0.94,52.38,8.5,41.38,3,0,6,4,16,34,8,34,62,36,66,33,0,8,10,48,419,68,331,135,171,24,52,0,196,251,131,141,51,50,55,34,6,5,5,7,1,3,2,3,0,0,0.07,51,50,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/intermediates,0,0,0,0,9.75,0.5,9.25,0.25,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,78,4,74,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig/debug,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig/debug/de,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig/debug/de/danoeh,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig/debug/de/danoeh/antennapod,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig/debug/de/danoeh/antennapod/ui,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/generated/source/buildConfig/debug/de/danoeh/antennapod/ui/common,0,0,0,0,10,1,6,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,10,1,6,5,3,3,0,0,4,5,5,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/intermediates/aapt_friendly_merged_manifests,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/intermediates/incremental,0,0,0,0,8.8,0,8.8,0.2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,44,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Directory Structure/AntennaPod/ui/common/build/intermediates/merged_manifest,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
